"","created_at","screen_name","text","is_quote","is_retweet","retweet_text"
"682",2016-10-12,"UNDPCY","An honour for me to open @UN_CYPRUS Committee on Missing Persons exhibition which @europarl_EN is proud to host #CMP https://t.co/9vh7Iv5NSc",FALSE,TRUE,"An honour for me to open @UN_CYPRUS Committee on Missing Persons exhibition which @europarl_EN is proud to host #CMP https://t.co/9vh7Iv5NSc"
"683",2016-10-11,"UNDPCY","#UNFICYP's new Force Commander, Major General Mohammad Humayun Kabir, officially commences his duties in #Cyprus: https://t.co/sPIoA9GekF https://t.co/kv8hMsnOOF",FALSE,TRUE,"#UNFICYP's new Force Commander, Major General Mohammad Humayun Kabir, officially commences his duties in #Cyprus: https://t.co/sPIoA9GekF https://t.co/kv8hMsnOOF"
"684",2016-10-11,"UNDPCY","Our regional Human Development Report launches tomorrow. It's time to talk about the elephant in the income room: https://t.co/I3mMQMKFbB https://t.co/dyf5qnsRHE",FALSE,TRUE,"Our regional Human Development Report launches tomorrow. It's time to talk about the elephant in the income room: https://t.co/I3mMQMKFbB https://t.co/dyf5qnsRHE"
"685",2016-10-07,"UNDPCY","W/ the Ad-hoc Committee on #EU preparation + EU, Turkish-Cypriot &amp; Greek-Cypriot veterinary experts after a successful week of joint visits. https://t.co/wnyHi9spm3",FALSE,TRUE,"W/ the Ad-hoc Committee on #EU preparation + EU, Turkish-Cypriot &amp; Greek-Cypriot veterinary experts after a successful week of joint visits. https://t.co/wnyHi9spm3"
"686",2016-10-07,"UNDPCY","NOW: @MustafaAkinci_1&amp; @AnastasiadesCY are meeting under the auspices of @EspenBarthEide &amp; his deputy, Elizabeth Spehar. #Cyprus #UN https://t.co/3lWeALAUfb",FALSE,TRUE,"NOW: @MustafaAkinci_1&amp; @AnastasiadesCY are meeting under the auspices of @EspenBarthEide &amp; his deputy, Elizabeth Spehar. #Cyprus #UN https://t.co/3lWeALAUfb"
"687",2016-10-07,"UNDPCY","Cypriot efforts to uncover missing persons in #Cyprus got 100,000 EUR boost from #Germany today. So proud of @UNDP's support to this work. https://t.co/8WN0cLmHsZ",FALSE,TRUE,"Cypriot efforts to uncover missing persons in #Cyprus got 100,000 EUR boost from #Germany today. So proud of @UNDP's support to this work. https://t.co/8WN0cLmHsZ"
"688",2016-10-07,"UNDPCY","Forging stronger partnership w/ #Germany for #CMP in #Cyprus @UNDP_PFF @csultanoglu @UNDPEurasia https://t.co/1sNMCHKd3i",FALSE,TRUE,"Forging stronger partnership w/ #Germany for #CMP in #Cyprus @UNDP_PFF @csultanoglu @UNDPEurasia https://t.co/1sNMCHKd3i"
"689",2016-10-05,"UNDPCY","NOW: @AnastasiadesCY and @MustafaAkinci_1 are meeting under the auspices of @EspenBarthEide &amp; his deputy, Elizabeth Spehar. #Cyprus #UN https://t.co/8t9m4TmHWb",FALSE,TRUE,"NOW: @AnastasiadesCY and @MustafaAkinci_1 are meeting under the auspices of @EspenBarthEide &amp; his deputy, Elizabeth Spehar. #Cyprus #UN https://t.co/8t9m4TmHWb"
"690",2016-10-05,"UNDPCY","#Vacancy - Project Associate @UN_CYPRUS https://t.co/cOb0q0ZGGZ @UNjobs #Career #Nicosia #Cyprus #jobs Deadline: 19 Oct. https://t.co/XArCkzIIR5",FALSE,FALSE,NA
"691",2016-10-05,"UNDPCY","#Vacancy - Project Associate @UNDP_PFF @UN_CYPRUS https://t.co/cOb0q0ZGGZ @UNjobs #Career #Nicosia #Cyprus #jobs",FALSE,FALSE,NA
"692",2016-09-30,"UNDPCY","Book released this week shows how the CMP has helped families on both sides of Cyprus come to terms with their loss: https://t.co/ApThOV3ByJ",FALSE,TRUE,"Book released this week shows how the CMP has helped families on both sides of Cyprus come to terms with their loss: https://t.co/ApThOV3ByJ"
"693",2016-09-30,"UNDPCY","A settlement to #Cypriot dispute ‘closer than ever before, but there’s still a way to go’ – #UN Special Adviser. https://t.co/ELmjWWOjqQ https://t.co/6cmMM1iX2c",FALSE,TRUE,"A settlement to #Cypriot dispute ‘closer than ever before, but there’s still a way to go’ – #UN Special Adviser. https://t.co/ELmjWWOjqQ https://t.co/6cmMM1iX2c"
"694",2016-09-30,"UNDPCY","A settlement to Cypriot dispute ""closer than ever before, but there’s still a way to go"" – @UN_Cyprus  Adviser https://t.co/L0mxLDQA2p https://t.co/VcQyfLPo3u",FALSE,TRUE,"A settlement to Cypriot dispute ""closer than ever before, but there’s still a way to go"" – @UN_Cyprus  Adviser https://t.co/L0mxLDQA2p https://t.co/VcQyfLPo3u"
"695",2016-09-30,"UNDPCY","Here are the 17 goals.
Here is what we are aiming towards.
#2030Now #2030Şimdi https://t.co/fUbpEtjFQ3",FALSE,TRUE,"Here are the 17 goals.
Here is what we are aiming towards.
#2030Now #2030Şimdi https://t.co/fUbpEtjFQ3"
"696",2016-09-29,"UNDPCY","Are the #SDGs the world's most important To Do List? We say yes! #Agenda2030 https://t.co/LmtwHiAM4o",FALSE,TRUE,"Are the #SDGs the world's most important To Do List? We say yes! #Agenda2030 https://t.co/LmtwHiAM4o"
"697",2016-09-26,"UNDPCY","#UN Secretary-General's remarks to the press following meeting with @AnastasiadesCY &amp; @MustafaAkinci_1: https://t.co/fgQRYQUElB #Cyprus",FALSE,TRUE,"#UN Secretary-General's remarks to the press following meeting with @AnastasiadesCY &amp; @MustafaAkinci_1: https://t.co/fgQRYQUElB #Cyprus"
"698",2016-09-23,"UNDPCY","Met @MustafaAkinci_1 to prepare for Sunday's trilateral meeting with #UNSG Ban Ki-moon and @AnastasiadesCY in New York. #UNGA71 https://t.co/ryvs6i6biF",FALSE,TRUE,"Met @MustafaAkinci_1 to prepare for Sunday's trilateral meeting with #UNSG Ban Ki-moon and @AnastasiadesCY in New York. #UNGA71 https://t.co/ryvs6i6biF"
"699",2016-09-23,"UNDPCY","President @AnastasiadesCY reconfirms his ambition to seek a viable, functional &amp; lasting #Cyprus solution before the end of the year. https://t.co/Vao4DKeHtV",FALSE,TRUE,"President @AnastasiadesCY reconfirms his ambition to seek a viable, functional &amp; lasting #Cyprus solution before the end of the year. https://t.co/Vao4DKeHtV"
"700",2016-09-23,"UNDPCY","The @EU_Commission is a close partner in our efforts to support a settlement in #Cyprus. Discussed the steps ahead w/ High Rep. @FedericaMog https://t.co/aa0hJ3AIml",FALSE,TRUE,"The @EU_Commission is a close partner in our efforts to support a settlement in #Cyprus. Discussed the steps ahead w/ High Rep. @FedericaMog https://t.co/aa0hJ3AIml"
"701",2016-09-23,"UNDPCY",".@FedericaMog meets with @EspenBarthEide, Special Advisor of the UNSG on #Cyprus https://t.co/WdSklSiAaC",FALSE,TRUE,".@FedericaMog meets with @EspenBarthEide, Special Advisor of the UNSG on #Cyprus https://t.co/WdSklSiAaC"
"702",2016-09-21,"UNDPCY","Happy Intl #PeaceDay! From #Cyprus to #Kosovo, see how we're working to #buildpeace across the region: https://t.co/ZgxI6i3Y16 https://t.co/jIe4cSfyDV",FALSE,TRUE,"Happy Intl #PeaceDay! From #Cyprus to #Kosovo, see how we're working to #buildpeace across the region: https://t.co/ZgxI6i3Y16 https://t.co/jIe4cSfyDV"
"703",2016-09-21,"UNDPCY","UNDP SIGNS CONTRACT FOR ROAD WORKS FOR LEFKA-APLICI/LEFKE-APLIÇ https://t.co/9FNpvZaCRl via @undp",FALSE,FALSE,NA
"704",2016-09-21,"UNDPCY","Happy intl #PeaceDay!No better day than 2day to sign contract for road works at LEFKA-APLICI/LEFKE-APLIÇ w/@EUCYPRUS https://t.co/oQya2Z13NN https://t.co/yiN1A3FVLo",FALSE,FALSE,NA
"705",2016-09-20,"UNDPCY","@TizianaZennaro #undp programme manager in #cyprus speaking now at launch of #cmp book ""beneath the carob trees"" https://t.co/ByzP0j5fy5",FALSE,FALSE,NA
"706",2016-09-15,"UNDPCY","#interns #university #media #film #UNDP #internship https://t.co/wkY57DHf3W https://t.co/N1BZIa6Db1",FALSE,FALSE,NA
"707",2016-09-14,"UNDPCY",".@UNDP leads all #development organisations on aid #transparency. Find out more about our open portal here: https://t.co/rOpZ6Em2su",FALSE,TRUE,".@UNDP leads all #development organisations on aid #transparency. Find out more about our open portal here: https://t.co/rOpZ6Em2su"
"708",2016-09-13,"UNDPCY","Today w/ @europeaid in Brussels, assessing our #CentralAsia partnership, how to boost #SDGs in region. https://t.co/tFR4h7ahuT",FALSE,TRUE,"Today w/ @europeaid in Brussels, assessing our #CentralAsia partnership, how to boost #SDGs in region. https://t.co/tFR4h7ahuT"
"709",2016-09-03,"UNDPCY","VIDEO: W/ #EU funds, @UNDP brings Cypriots across borders together thru cultural heritage: https://t.co/qR6tFIebfg https://t.co/R5g4iMIHrT",FALSE,TRUE,"VIDEO: W/ #EU funds, @UNDP brings Cypriots across borders together thru cultural heritage: https://t.co/qR6tFIebfg https://t.co/R5g4iMIHrT"
"710",2016-09-02,"UNDPCY","Hope! Restored heritage sites in #Cyprus are bringing Cypriots across the divide together: https://t.co/D8w8o1WzPo https://t.co/Ci5nXEdb0P",FALSE,TRUE,"Hope! Restored heritage sites in #Cyprus are bringing Cypriots across the divide together: https://t.co/D8w8o1WzPo https://t.co/Ci5nXEdb0P"
"711",2016-09-01,"UNDPCY","Working on shared heritage brings Cypriots across borders together https://t.co/BREZswK9a8 via @undp https://t.co/ynzC5V3krp",FALSE,FALSE,NA
"712",2016-09-01,"UNDPCY","Working on shared heritage brings Cypriots across borders together https://t.co/BREZswK9a8 via @undp https://t.co/yPjVmcqgrD",FALSE,FALSE,NA
"713",2016-08-03,"UNDPCY","#GoodNews! Contract just signed 4 road works at #DERYNEIA/#DERYNIA https://t.co/UMnn71hhlR #newcrossing #cyprus https://t.co/0ABwmeekDK",FALSE,FALSE,NA
"714",2016-07-28,"UNDPCY","2016 is a big year for #development. #TellEveryone about
the #GlobalGoals: https://t.co/bxH1HsHXNF https://t.co/FlOm4GOCQL",FALSE,TRUE,"2016 is a big year for #development. #TellEveryone about
the #GlobalGoals: https://t.co/bxH1HsHXNF https://t.co/FlOm4GOCQL"
"715",2016-07-27,"UNDPCY","In NY yesterday, SASG @EspenBarthEide &amp; SRSG Elizabeth Spehar briefed #UNSC on #Cyprus &amp; met with @UN SG Ban Ki-moon https://t.co/VbKYkfwKdk",FALSE,TRUE,"In NY yesterday, SASG @EspenBarthEide &amp; SRSG Elizabeth Spehar briefed #UNSC on #Cyprus &amp; met with @UN SG Ban Ki-moon https://t.co/VbKYkfwKdk"
"716",2016-07-26,"UNDPCY","How are we making #urbancities better places to live, work &amp; play? Visit https://t.co/hGPMF0ILwC #SDGS #Goal11 https://t.co/e3n1U49C85",FALSE,TRUE,"How are we making #urbancities better places to live, work &amp; play? Visit https://t.co/hGPMF0ILwC #SDGS #Goal11 https://t.co/e3n1U49C85"
"717",2016-07-25,"UNDPCY","Calling all #Kosovo youth! Do you believe #culturalheritage matters for our future? Then join us to redesign it 🕌⛪️ https://t.co/YVd8TmJT8n",FALSE,TRUE,"Calling all #Kosovo youth! Do you believe #culturalheritage matters for our future? Then join us to redesign it 🕌⛪️ https://t.co/YVd8TmJT8n"
"718",2016-07-25,"UNDPCY","What's your fav #GlobalGoal &amp; why is it important? Explain in 30 seconds &amp; win a trip to #China! #Pandas4GlobalGoals https://t.co/E0RxR65LtI",FALSE,TRUE,"What's your fav #GlobalGoal &amp; why is it important? Explain in 30 seconds &amp; win a trip to #China! #Pandas4GlobalGoals https://t.co/E0RxR65LtI"
"719",2016-07-25,"UNDPCY","Citizens in #Cyprus are restoring each other's cultural heritage. @NYTimes has taken notice: https://t.co/eTxfBY5j7c https://t.co/8V7w1wY5rn",FALSE,TRUE,"Citizens in #Cyprus are restoring each other's cultural heritage. @NYTimes has taken notice: https://t.co/eTxfBY5j7c https://t.co/8V7w1wY5rn"
"720",2016-07-24,"UNDPCY",".@UNDP_PFF work 2 bring communities together on #Cyprus supported by @EU_Commission: @nytimes reports. @UNDPEurasia https://t.co/VAHmdEIWqM",FALSE,TRUE,".@UNDP_PFF work 2 bring communities together on #Cyprus supported by @EU_Commission: @nytimes reports. @UNDPEurasia https://t.co/VAHmdEIWqM"
"721",2016-07-23,"UNDPCY","Rebuilding Peace: #Cyprus Restores Derelict Churches, Mosques https://t.co/fONMDF4RSW via @nytimes #CulturalHeritage https://t.co/4hZvcahU1U",FALSE,TRUE,"Rebuilding Peace: #Cyprus Restores Derelict Churches, Mosques https://t.co/fONMDF4RSW via @nytimes #CulturalHeritage https://t.co/4hZvcahU1U"
"722",2016-07-23,"UNDPCY","On @nytimes!:#UNDP helps rebuild #Peace through #CulturalHeritage in #Cyprus Thx @Menhad @AP https://t.co/cWHpYGVKmg https://t.co/8LFyCPD73s",FALSE,FALSE,NA
"723",2016-07-23,"UNDPCY","Read how #UNDP helps rebuilding #Peace through #CulturalHeritage in #Cyprus - we're on @nytimes!Thanks @Menhad @AP https://t.co/cWHpYGVKmg",FALSE,FALSE,NA
"724",2016-07-23,"UNDPCY","We are looking for #engineers and #architects to join our #Natura2000 Team! https://t.co/iUcuOmqtph Deadline 31 July!",FALSE,FALSE,NA
"725",2016-07-21,"UNDPCY","Stressful week? Relax w/ some #panda cuteness &amp; win a trip to #China: https://t.co/jdnXZS4OH7! #Pandas4GlobalGoals https://t.co/hwZYnvR4k7",FALSE,TRUE,"Stressful week? Relax w/ some #panda cuteness &amp; win a trip to #China: https://t.co/jdnXZS4OH7! #Pandas4GlobalGoals https://t.co/hwZYnvR4k7"
"726",2016-07-18,"UNDPCY","#JOBS #Contract #Manager &amp; #Engineers 3 positions available! Apply NOW! https://t.co/iUcuOmI4gP #jobsearch #UNDP",FALSE,FALSE,NA
"727",2016-07-15,"UNDPCY","OFFICIAL:We've just signed contract 4 conservation works to MartinengoBastion &amp; part of Venetian Walls in #Famagusta https://t.co/ghtAcCS1Yy",FALSE,FALSE,NA
"728",2016-07-15,"UNDPCY","Toute ma solidarite avec #Nice All my solidarity w people of Nice who were enjoying culture &amp;leisure when attacked; together against terror",FALSE,TRUE,"Toute ma solidarite avec #Nice All my solidarity w people of Nice who were enjoying culture &amp;leisure when attacked; together against terror"
"729",2016-07-15,"UNDPCY","Great Open Meeting yesterday in #Famagusta! Thanks for joining &amp; sharing your ideas w/us! #yourheritage #yourfuture https://t.co/ptHKM1MSP8",FALSE,FALSE,NA
"730",2016-07-14,"UNDPCY","We're getting ready! 1st #FamagustaOpenMeeting w/Technical Committee #CulturalHeritage 7pm,StPeter&amp;PaulCathedral https://t.co/rp37z2M9nx",FALSE,FALSE,NA
"731",2016-07-14,"UNDPCY","#JOB #CYPRUS-We're looking for Contract Manager (#engineer/#architect) #natura2000 project! https://t.co/pvVhoKVWTv https://t.co/BCZ4qgcaOk",FALSE,FALSE,NA
"732",2016-07-14,"UNDPCY","#JOB #CYPRUS We are looking for 2 site supervisor/#engineers 4 our new #natura2000 project! https://t.co/ukw0HM9W6u https://t.co/LB8CF3g8E7",FALSE,FALSE,NA
"733",2016-07-13,"UNDPCY","#Goal1: Kick #poverty to the curb! Who needs it anyway? https://t.co/6Oll0qrJrF #Pandas4GlobalGoals #GlobalGoals https://t.co/Dr6IvcKoqp",FALSE,TRUE,"#Goal1: Kick #poverty to the curb! Who needs it anyway? https://t.co/6Oll0qrJrF #Pandas4GlobalGoals #GlobalGoals https://t.co/Dr6IvcKoqp"
"734",2016-07-12,"UNDPCY","Tender launched for conservation works to Archangelos Michael Church https://t.co/qRdLALuvkg #newproject https://t.co/xW0moi7c0d",FALSE,FALSE,NA
"735",2016-07-11,"UNDPCY","#JOBS: 6 #architecture &amp; #engineering positions available 4 our new projects!https://t.co/iUcuOmqtph @AB_Bilgi https://t.co/dNkGGUSkaK",FALSE,FALSE,NA
"736",2016-07-11,"UNDPCY","We are looking for 6 civil engineers/architects for our new projects! https://t.co/iUcuOmqtph #NATURA2000 #CulturalHeritage #CROSSINGS",FALSE,FALSE,NA
"737",2016-07-08,"UNDPCY","[WATCH]: Our Shared #Heritage: Messages from Chrysochou/Hirsofu - Full video: https://t.co/ZchikCwCTo https://t.co/guSYlkDxWq",FALSE,FALSE,NA
"738",2016-07-07,"UNDPCY","14 JULY:TechnicalCommittee #CulturalHeritage presents its new projects in #Famagusta https://t.co/1mevkxerp8 Join us https://t.co/QqhcDS7zYV",FALSE,FALSE,NA
"739",2016-07-06,"UNDPCY","Contract signed for conservation works at Agia Marina Church https://t.co/AeVrxVRaFn via @undp",FALSE,FALSE,NA
"740",2016-07-06,"UNDPCY","""Inclusion of #AgiaMarina Church=Respect &amp; Care 4 Maronite culture, people &amp; heritage"" TCCH https://t.co/8DnTNHoqMU https://t.co/8dKLaEasLC",FALSE,FALSE,NA
"741",2016-06-23,"UNDPCY","Restored Watermill/Aqueduct brings hundreds of people together https://t.co/2yk5VZ0zaQ #cyprus #undp @AB_Bilgi https://t.co/AO3Qc9XQfN",FALSE,FALSE,NA
"742",2016-06-17,"UNDPCY","#PressRelease: #UNDP launches tender 4 lefka-aplici/lefke-apliç &amp; deryneia/derinya crossings https://t.co/eFkowpHFMq https://t.co/k9OKUtbIWE",FALSE,FALSE,NA
"743",2016-06-16,"UNDPCY","#UNFICYP SRSG &amp; DSASG Elizabeth Spehar 1st meeting with @AnastasiadesCY pledges continued #UN support 4 #Cyprus https://t.co/rfbAnSKjrm",FALSE,TRUE,"#UNFICYP SRSG &amp; DSASG Elizabeth Spehar 1st meeting with @AnastasiadesCY pledges continued #UN support 4 #Cyprus https://t.co/rfbAnSKjrm"
"744",2016-06-16,"UNDPCY","Another project completed! #PressRelease Watermill/Aqueduct #Unite4Heritage #cyprus https://t.co/Itqx9dswNG https://t.co/iTXoauNMHM",FALSE,FALSE,NA
"745",2016-06-13,"UNDPCY","We're against the clock &amp; we might be too late if we don't #actonclimate - @ddfprice at #ThirtyMillion premiere. https://t.co/lOX7NfHHY3",FALSE,TRUE,"We're against the clock &amp; we might be too late if we don't #actonclimate - @ddfprice at #ThirtyMillion premiere. https://t.co/lOX7NfHHY3"
"746",2016-06-13,"UNDPCY","#climatechange &amp; #desertification in #cyprus: multidisciplinary problems that require civic engagement&amp;cooperation https://t.co/XamR4tApss",FALSE,FALSE,NA
"747",2016-06-13,"UNDPCY","Happening now! Technical Committee #environment discuss #climatechange impact in #cyprus #goal13 #goal15 https://t.co/8vslLCE594",FALSE,FALSE,NA
"748",2016-06-13,"UNDPCY","Help @UNDP name the #Pandas4GlobalGoals &amp; win a trip to meet them: https://t.co/5azD4rXvqA  #GlobalGoals https://t.co/6ccOxSiMbO",FALSE,TRUE,"Help @UNDP name the #Pandas4GlobalGoals &amp; win a trip to meet them: https://t.co/5azD4rXvqA  #GlobalGoals https://t.co/6ccOxSiMbO"
"749",2016-06-09,"UNDPCY","""Heritage matters for #Peace"" says Director-General @IrinaBokova #Unite4Heritage @UNESCOBrussels https://t.co/AMRINpbQ8a",FALSE,TRUE,"""Heritage matters for #Peace"" says Director-General @IrinaBokova #Unite4Heritage @UNESCOBrussels https://t.co/AMRINpbQ8a"
"750",2016-06-09,"UNDPCY","Protecting cultural heritage is key to EU humanitarian and security policy @EU_Commission #Unite4Heritage #SDGs https://t.co/87O54AOFBC",FALSE,TRUE,"Protecting cultural heritage is key to EU humanitarian and security policy @EU_Commission #Unite4Heritage #SDGs https://t.co/87O54AOFBC"
"751",2016-06-08,"UNDPCY","Name @UNDP's Panda Ambassadors for the #GlobalGoals for a chance to meet them. #WED2016
https://t.co/PsSoIL53Qb https://t.co/ru5wUHHVVx",FALSE,TRUE,"Name @UNDP's Panda Ambassadors for the #GlobalGoals for a chance to meet them. #WED2016
https://t.co/PsSoIL53Qb https://t.co/ru5wUHHVVx"
"752",2016-06-08,"UNDPCY","How can we work together to fight #Desertification in #Cyprus? #2016WDCD #goal15 https://t.co/ofWBhGJLWm https://t.co/QbdGtkbJtz",FALSE,FALSE,NA
"753",2016-06-08,"UNDPCY","NOW: @MustafaAkinci_1 &amp; @AnastasiadesCY meet at the @UN's Good Offices under the auspices of @EspenBarthEide #Cyprus https://t.co/svCbGV2d6b",FALSE,TRUE,"NOW: @MustafaAkinci_1 &amp; @AnastasiadesCY meet at the @UN's Good Offices under the auspices of @EspenBarthEide #Cyprus https://t.co/svCbGV2d6b"
"754",2016-06-05,"UNDPCY","Only 1,800 #pandas are left in the wild! On #WED2016 enter our #Pandas4GlobalGoals contest: https://t.co/jdnXZS4OH7 https://t.co/bAac2Roy7V",FALSE,TRUE,"Only 1,800 #pandas are left in the wild! On #WED2016 enter our #Pandas4GlobalGoals contest: https://t.co/jdnXZS4OH7 https://t.co/bAac2Roy7V"
"755",2016-06-05,"UNDPCY","Protecting the environment is a huge opportunity not a burden. https://t.co/3LCH80ip9S  #WED2016 via @HuffingtonPost https://t.co/qRNfWnCO4d",FALSE,TRUE,"Protecting the environment is a huge opportunity not a burden. https://t.co/3LCH80ip9S  #WED2016 via @HuffingtonPost https://t.co/qRNfWnCO4d"
"756",2016-06-05,"UNDPCY","Let’s overcome indifference, combat greed &amp; act to preserve our natural heritage - @UN chief Ban on #WED2016 https://t.co/MAeU3VZCoD",FALSE,TRUE,"Let’s overcome indifference, combat greed &amp; act to preserve our natural heritage - @UN chief Ban on #WED2016 https://t.co/MAeU3VZCoD"
"757",2016-06-03,"UNDPCY","Celebrate #WorldEnvironmentDay wherever you are!Respect species,respect diversity,respect life #WED2016 #wildforlife https://t.co/ecJxa0J4b8",FALSE,TRUE,"Celebrate #WorldEnvironmentDay wherever you are!Respect species,respect diversity,respect life #WED2016 #wildforlife https://t.co/ecJxa0J4b8"
"758",2016-06-03,"UNDPCY","Heritage is often a greater reflection of integration &amp; cultural rights of diverse groups than commonly acknowledged https://t.co/weId6xkVVC",FALSE,TRUE,"Heritage is often a greater reflection of integration &amp; cultural rights of diverse groups than commonly acknowledged https://t.co/weId6xkVVC"
"759",2016-06-03,"UNDPCY","TechnicalCommittees source of hope &amp; inspiration.Let culture build bridges rather than walls.https://t.co/8ZRYgFza79 https://t.co/fXFV4vMhci",TRUE,FALSE,NA
"760",2016-06-03,"UNDPCY","“Cultural rights,not a bargaining chip”, UN expert says after fact-finding visit to Cyprus https://t.co/akRAPrTPmx #Unite4Heritage #cyprus",FALSE,TRUE,"“Cultural rights,not a bargaining chip”, UN expert says after fact-finding visit to Cyprus https://t.co/akRAPrTPmx #Unite4Heritage #cyprus"
"761",2016-06-03,"UNDPCY","Preliminary conclusions &amp; observations by Special Rapporte #Cultural Rights after visiting #Cyprus, https://t.co/TEa50ukpoY via @sharethis",FALSE,FALSE,NA
"762",2016-06-02,"UNDPCY","""#ClimateChange is the big challenge EU is facing - &amp; we need to find our way forward within that"" @GreenJeanMEP #EUGreenWeek #GreenWeekCY",FALSE,TRUE,"""#ClimateChange is the big challenge EU is facing - &amp; we need to find our way forward within that"" @GreenJeanMEP #EUGreenWeek #GreenWeekCY"
"763",2016-06-02,"UNDPCY","Happening in #bufferzone #nicosia @H4Cooperation bi-comm. Committee for educ. brings 100 gc/tc 11yearolds together! https://t.co/nRyl7utcpe",FALSE,TRUE,"Happening in #bufferzone #nicosia @H4Cooperation bi-comm. Committee for educ. brings 100 gc/tc 11yearolds together! https://t.co/nRyl7utcpe"
"764",2016-06-02,"UNDPCY","TOMORROW: #EUGreenWeek event on Investing for a Greener Future in #Cyprus https://t.co/BkaWD3j1xX https://t.co/EcmwC1enbm",FALSE,TRUE,"TOMORROW: #EUGreenWeek event on Investing for a Greener Future in #Cyprus https://t.co/BkaWD3j1xX https://t.co/EcmwC1enbm"
"765",2016-06-02,"UNDPCY","Meeting the Members of the Committee on Missing Persons in Cyprus",FALSE,TRUE,"Meeting the Members of the Committee on Missing Persons in Cyprus"
"766",2016-06-01,"UNDPCY","BENEATH THE CAROB TREES @ #UN 
abt CMP in #Cyprus 
@AMavroyiannis @UN_CYPRUS @CyprusUN @eevriviades @apostolosz https://t.co/HZygNtDozP",FALSE,TRUE,"BENEATH THE CAROB TREES @ #UN 
abt CMP in #Cyprus 
@AMavroyiannis @UN_CYPRUS @CyprusUN @eevriviades @apostolosz https://t.co/HZygNtDozP"
"767",2016-06-01,"UNDPCY","PHOTOS: Opening of Beneath the Carob Trees photo exhibition on #CMP #Cyprus @ #UN HQ https://t.co/GPwYuM4czl https://t.co/8FUMCdm5JF",FALSE,TRUE,"PHOTOS: Opening of Beneath the Carob Trees photo exhibition on #CMP #Cyprus @ #UN HQ https://t.co/GPwYuM4czl https://t.co/8FUMCdm5JF"
"768",2016-06-01,"UNDPCY","Making remarks at the Opening Ceremony of the Photo Exhibition: “Beneath the Carob Trees” on the work of the Committee on Missing Persons…",FALSE,TRUE,"Making remarks at the Opening Ceremony of the Photo Exhibition: “Beneath the Carob Trees” on the work of the Committee on Missing Persons…"
"769",2016-05-25,"UNDPCY","Role of @WHSummit in changing the way we respond to #humanitarian crises? @HelenClarkUNDP #ShareHumanity https://t.co/Miif0X40Ef",FALSE,TRUE,"Role of @WHSummit in changing the way we respond to #humanitarian crises? @HelenClarkUNDP #ShareHumanity https://t.co/Miif0X40Ef"
"770",2016-05-24,"UNDPCY","Why tackling #climatechange matters for development - @HelenClarkUNDP: https://t.co/8CuuYCO7W3 #ParisAgreement https://t.co/pCPGVqQqL5",FALSE,TRUE,"Why tackling #climatechange matters for development - @HelenClarkUNDP: https://t.co/8CuuYCO7W3 #ParisAgreement https://t.co/pCPGVqQqL5"
"771",2016-05-24,"UNDPCY","World leaders are talking #ClimateChange live on Channel 3. Don't miss it: https://t.co/8HkAqb6iXU #ShareHumanity https://t.co/8Kb8qzLgEy",FALSE,TRUE,"World leaders are talking #ClimateChange live on Channel 3. Don't miss it: https://t.co/8HkAqb6iXU #ShareHumanity https://t.co/8Kb8qzLgEy"
"772",2016-05-23,"UNDPCY","New! Conservation works just started at #Maronite Holy Cross Church in Karpaseia/Karpasha! https://t.co/4EJfQeGJE7 https://t.co/9NfGouONOJ",FALSE,FALSE,NA
"773",2016-05-23,"UNDPCY","Student trips offer new heritage perspectives https://t.co/i2fQS3hSMw via @undp",FALSE,FALSE,NA
"774",2016-05-23,"UNDPCY","World Humanitarian Summit starts today. @Inakamitsu explains what it is: https://t.co/qHPMET1FPI #ShareHumanity https://t.co/lx1QhtSy3I",FALSE,TRUE,"World Humanitarian Summit starts today. @Inakamitsu explains what it is: https://t.co/qHPMET1FPI #ShareHumanity https://t.co/lx1QhtSy3I"
"775",2016-05-23,"UNDPCY","Today is the World Day for #CulturalDiversity, for Dialogue &amp; Development https://t.co/tTssD4zDNu https://t.co/yTXdTNNN1v",FALSE,TRUE,"Today is the World Day for #CulturalDiversity, for Dialogue &amp; Development https://t.co/tTssD4zDNu https://t.co/yTXdTNNN1v"
"776",2016-05-23,"UNDPCY","A world w/o tigers, snow leopards &amp; tortoises? No, thank you! Let’s #StopTheTrade &amp; save #biodiversity! #IDB2016 https://t.co/uGnU07uFmv",FALSE,TRUE,"A world w/o tigers, snow leopards &amp; tortoises? No, thank you! Let’s #StopTheTrade &amp; save #biodiversity! #IDB2016 https://t.co/uGnU07uFmv"
"777",2016-05-23,"UNDPCY","World's growing crises need #globaldev answers. Our take on @WHSummit: https://t.co/l3mz969XEi #ShareHumanity https://t.co/dHtQDXHD5b",FALSE,TRUE,"World's growing crises need #globaldev answers. Our take on @WHSummit: https://t.co/l3mz969XEi #ShareHumanity https://t.co/dHtQDXHD5b"
"778",2016-05-21,"UNDPCY","‘A World of Peace and Solidarity Can Only Be Accomplished by Acknowledging and Celebrating Our… https://t.co/nGUxGPXLFC",FALSE,FALSE,NA
